,YEAR,LCGGEOX,LCGGEOY,BNLONG
21037,2011,-73.8594,40.86299,X089
21038,2011,-73.8694,40.86131,X096
21039,2011,-73.8467,40.8629,X097
21040,2011,-73.8614,40.89225,X103
21041,2011,-73.8667,40.85246,X105
21042,2011,-73.8547,40.83747,X106
21043,2011,-73.8532,40.85466,X108
21044,2011,-73.8406,40.88538,X111
21045,2011,-73.8432,40.88505,X112
21046,2011,-73.8509,40.86594,X121
21047,2011,-73.8534,40.83794,X127
21048,2011,-73.8406,40.88553,X142
21049,2011,-73.8361,40.8637,X144
21050,2011,-73.8335,40.87272,X153
21051,2011,-73.8241,40.8647,X160
21052,2011,-73.8395,40.88099,X169
21053,2011,-73.7851,40.8438,X175
21054,2011,-73.8336,40.87598,X178
21055,2011,-73.8337,40.8735,X180
21056,2011,-73.8337,40.87517,X181
21057,2011,-73.83,40.88275,X189
21058,2011,-73.8465,40.83485,X194
21059,2011,-73.8337,40.8743,X249
21060,2011,-73.8621,40.87593,X253
21061,2011,-73.8621,40.87593,X265
21062,2011,-73.8528,40.88795,X270
21063,2011,-73.8608,40.88084,X272
21064,2011,-73.8621,40.87593,X275
21065,2011,-73.8608,40.88084,X287
21066,2011,-73.861,40.85972,X288
21067,2011,-73.8608,40.88084,X289
21068,2011,-73.8621,40.87593,X290
21069,2011,-73.861,40.85972,X299
21070,2011,-73.8646,40.86206,X322
21071,2011,-73.8646,40.86206,X326
21072,2011,-73.8608,40.88084,X370
21073,2011,-73.861,40.85972,X415
21075,2011,-73.8648,40.85146,X418
21076,2011,-73.8337,40.8743,X455
21078,2011,-73.83,40.88275,X462
21079,2011,-73.8646,40.86206,X468
21080,2011,-73.8582,40.8449,X498
21081,2011,-73.8528,40.88795,X513
21082,2011,-73.8528,40.88795,X514
21083,2011,-73.861,40.85972,X541
21084,2011,-73.861,40.85972,X542
21085,2011,-73.8621,40.87593,X544
21086,2011,-73.8621,40.87593,X545
21088,2011,-73.8815,40.84062,X006
21089,2011,-73.8912,40.84208,X044
21090,2011,-73.8667,40.83285,X047
21091,2011,-73.8874,40.83416,X050
21092,2011,-73.8886,40.84848,X057
21093,2011,-73.8929,40.8365,X061
21094,2011,-73.8871,40.83125,X066
21095,2011,-73.8847,40.84389,X067
21096,2011,-73.8899,40.84671,X092
21097,2011,-73.8905,40.83594,X098
21098,2011,-73.866,40.83768,X102
21099,2011,-73.8862,40.84591,X129
21100,2011,-73.8946,40.8312,X134
21101,2011,-73.8943,40.82629,X150
21102,2011,-73.8929,40.8365,X190
21103,2011,-73.8775,40.8301,X195
21104,2011,-73.8775,40.8301,X196
21105,2011,-73.9006,40.82843,X198
21106,2011,-73.8898,40.84359,X211
21107,2011,-73.9006,40.82843,X212
21108,2011,-73.8803,40.83932,X214
21109,2011,-73.8939,40.82237,X217
21110,2011,-73.8783,40.8314,X242
21111,2011,-73.9,40.82766,X245
21112,2011,-73.8975,40.82728,X248
21113,2011,-73.8905,40.83594,X251
21114,2011,-73.8905,40.83594,X262
21115,2011,-73.9,40.82766,X267
21116,2011,-73.8881,40.83653,X271
21117,2011,-73.8886,40.84848,X273
21118,2011,-73.8975,40.82728,X278
21119,2011,-73.8871,40.83125,X286
21120,2011,-73.8872,40.84627,X300
21121,2011,-73.8862,40.84591,X316
21122,2011,-73.8898,40.84359,X318
21123,2011,-73.8912,40.84208,X341
21124,2011,-73.8847,40.84389,X372
21125,2011,-73.8803,40.83932,X383
21126,2011,-73.8939,40.82237,X384
21127,2011,-73.8787,40.83134,X388
21129,2011,-73.8987,40.82353,X446
21130,2011,-73.9006,40.82843,X463
21131,2011,-73.8783,40.8314,X478
21132,2011,-73.9,40.82766,X479
21133,2011,-73.8987,40.82353,X480
21134,2011,-73.8787,40.83134,X550
21135,2011,-73.8787,40.83134,X680
21136,2011,-73.8863,40.83095,X682
21137,2011,-73.8754,40.84175,X684
21138,2011,-73.8787,40.83134,X690
21139,2011,-73.866,40.83768,X691
21140,2011,-73.8787,40.83134,X692
21142,2011,-73.9554,40.68258,K003
21143,2011,-73.9931,40.70065,K008
21144,2011,-73.9656,40.67828,K009
21145,2011,-73.9662,40.68548,K011
21146,2011,-73.9713,40.69083,K020
21147,2011,-73.9409,40.68651,K044
21148,2011,-73.9712,40.69466,K046
21149,2011,-73.9529,40.69308,K054
21150,2011,-73.9606,40.68499,K056
21151,2011,-73.9781,40.69559,K067
21152,2011,-73.9467,40.67914,K093
21153,2011,-73.9606,40.68499,K103
21154,2011,-73.971,40.68872,K113
21155,2011,-73.988,40.67095,K133
21156,2011,-73.9505,40.69065,K256
21157,2011,-73.9757,40.69638,K265
21158,2011,-73.9763,40.67886,K266
21159,2011,-73.9616,40.69156,K270
21160,2011,-73.9774,40.67634,K282
21161,2011,-73.9806,40.69791,K287
21162,2011,-73.9449,40.68604,K301
21163,2011,-73.9449,40.68604,K305
21164,2011,-73.9823,40.7014,K307
21165,2011,-73.9823,40.7014,K313
21166,2011,-73.9456,40.68161,K336
21167,2011,-73.985,40.69765,K350
21168,2011,-73.9589,40.69256,K412
21169,2011,-73.985,40.69765,K419
21170,2011,-73.9768,40.68896,K430
21171,2011,-73.985,40.69765,K439
21172,2011,-73.9885,40.69499,K483
21173,2011,-73.9713,40.69083,K492
21174,2011,-73.962,40.67844,K499
21175,2011,-73.9868,40.69843,K509
21176,2011,-73.9885,40.69499,K527
21177,2011,-73.9472,40.68508,K553
21178,2011,-73.9656,40.67828,K571
21179,2011,-73.9472,40.68508,K575
21180,2011,-73.9806,40.69791,K592
21181,2011,-73.9542,40.68537,K595
21182,2011,-73.9589,40.69256,K596
21183,2011,-73.9861,40.69499,K605
21184,2011,-73.9589,40.69256,K616
21186,2011,-73.9691,40.69547,K670
21187,2011,-73.9861,40.69499,K674
21188,2011,-73.9712,40.69466,K691
21190,2011,-73.9614,40.7061,K016
21191,2011,-73.9566,40.71524,K017
21192,2011,-73.947,40.71066,K018
21193,2011,-73.9545,40.70967,K019
21194,2011,-73.9475,40.69412,K023
21195,2011,-73.9544,40.7266,K031
21196,2011,-73.9496,40.72618,K034
21197,2011,-73.9602,40.71175,K050
21198,2011,-73.9435,40.69685,K059
21199,2011,-73.9532,40.7036,K071
21200,2011,-73.9616,40.71382,K084
21201,2011,-73.9421,40.72368,K110
21202,2011,-73.9388,40.70096,K120
21203,2011,-73.9485,40.71968,K126
21204,2011,-73.946,40.71464,K132
21205,2011,-73.9393,40.70521,K147
21206,2011,-73.9596,40.69544,K157
21207,2011,-73.9399,40.70872,K196
21208,2011,-73.9453,40.70705,K250
21209,2011,-73.9417,40.70234,K257
21210,2011,-73.9476,40.69773,K297
21211,2011,-73.949,40.70245,K318
21212,2011,-73.9541,40.70957,K319
21213,2011,-73.9467,40.69714,K322
21214,2011,-73.9467,40.69714,K330
21215,2011,-73.953,40.70242,K380
21216,2011,-73.9602,40.71175,K404
21217,2011,-73.9393,40.70521,K449
21218,2011,-73.9437,40.70993,K454
21219,2011,-73.9397,40.71211,K474
21220,2011,-73.9397,40.71211,K477
21221,2011,-73.9397,40.71211,K478
21222,2011,-73.9545,40.71504,K488
21223,2011,-73.9545,40.71504,K558
21224,2011,-73.9545,40.71504,K561
21225,2011,-73.9566,40.71524,K577
21226,2011,-73.9399,40.70872,K582
21227,2011,-73.9437,40.70993,K586
21228,2011,-73.9537,40.72167,K610
21229,2011,-73.9437,40.70993,K614
21230,2011,-73.9537,40.72167,K632
21231,2011,-73.9556,40.70579,K685
21234,2011,-74.0124,40.64919,K001
21235,2011,-73.9865,40.66097,K010
21236,2011,-74.0116,40.67729,K015
21237,2011,-74.0048,40.65282,K024
21238,2011,-74.005,40.6776,K027
21239,2011,-73.9979,40.6869,K029
21240,2011,-73.9918,40.6804,K032
21241,2011,-73.9828,40.68528,K038
21242,2011,-73.9831,40.66887,K039
21243,2011,-73.9839,40.67208,K051
21244,2011,-73.9949,40.68021,K058
21245,2011,-73.9876,40.66006,K088
21246,2011,-74.0082,40.64374,K094
21247,2011,-73.9811,40.66329,K107
21248,2011,-73.9909,40.66744,K124
21249,2011,-73.9756,40.64882,K130
21250,2011,-73.9933,40.64116,K131
21251,2011,-74.0069,40.65211,K136
21252,2011,-74.0014,40.68013,K146
21253,2011,-73.976,40.65746,K154
21254,2011,-74.0018,40.64627,K169
21255,2011,-74.0005,40.65783,K172
21256,2011,-73.9808,40.64506,K230
21257,2011,-73.9882,40.68737,K261
21258,2011,-73.9882,40.66084,K295
21259,2011,-73.9778,40.6715,K321
21261,2011,-73.9935,40.68541,K429
21262,2011,-73.9918,40.6804,K442
21263,2011,-73.9882,40.66084,K443
21264,2011,-73.9801,40.68359,K447
21265,2011,-74.0014,40.68013,K448
21266,2011,-73.9792,40.6696,K462
21267,2011,-73.9792,40.6696,K463
21268,2011,-73.9792,40.6696,K464
21269,2011,-73.9935,40.68541,K497
21270,2011,-73.991,40.68462,K519
21271,2011,-73.9892,40.6901,K520
21272,2011,-73.9928,40.64286,K529
21273,2011,-73.9802,40.68672,K530
21274,2011,-73.9801,40.68359,K656
21275,2011,-74.0052,40.6558,K667
21276,2011,-74.005,40.6776,K676
21277,2011,-74.0142,40.67795,K698
21279,2011,-74.0069,40.65211,K821
21280,2011,-73.9226,40.68561,K005
21281,2011,-73.9264,40.68068,K021
21282,2011,-73.9414,40.69108,K025
21283,2011,-73.9316,40.69207,K026
21284,2011,-73.9202,40.6781,K028
21285,2011,-73.9358,40.68185,K035
21286,2011,-73.9221,40.68048,K040
21287,2011,-73.9336,40.69119,K057
21288,2011,-73.9356,40.6931,K081
21289,2011,-73.9356,40.67603,K243
21290,2011,-73.9308,40.68317,K262
21291,2011,-73.9322,40.68825,K267
21292,2011,-73.9357,40.6886,K308
21293,2011,-73.9246,40.68838,K309
21294,2011,-73.9278,40.67473,K335
21295,2011,-73.9336,40.69119,K385
21296,2011,-73.9316,40.69207,K393
21297,2011,-73.9325,40.67938,K455
21298,2011,-73.921,40.6888,K498
21299,2011,-73.9414,40.69108,K534
21300,2011,-73.9278,40.67473,K584
21301,2011,-73.9221,40.68048,K594
21302,2011,-73.9404,40.69405,K627
21303,2011,-73.9358,40.68185,K628
21304,2011,-73.9404,40.69405,K636
21305,2011,-73.9336,40.69119,K688
21307,2011,-73.9515,40.65624,K002
21308,2011,-73.9571,40.64864,K006
21309,2011,-73.9196,40.67306,K012
21310,2011,-73.9597,40.67676,K022
21311,2011,-73.9493,40.66393,K061
21312,2011,-73.94,40.66189,K091
21313,2011,-73.9534,40.65612,K092
21314,2011,-73.9514,40.67431,K138
21315,2011,-73.9488,40.66611,K161
21316,2011,-73.9344,40.66904,K167
21317,2011,-73.9463,40.64827,K181
21318,2011,-73.9262,40.66549,K189
21319,2011,-73.9243,40.67194,K191
21320,2011,-73.936,40.66376,K221
21321,2011,-73.9606,40.66926,K241
21322,2011,-73.9529,40.64868,K246
21323,2011,-73.9661,40.64982,K249
21324,2011,-73.9424,40.67472,K289
21325,2011,-73.9603,40.67441,K316
21326,2011,-73.9369,40.67265,K334
21327,2011,-73.9702,40.67613,K340
21328,2011,-73.9591,40.66502,K352
21329,2011,-73.9603,40.67441,K353
21330,2011,-73.9369,40.67265,K354
21331,2011,-73.9591,40.66502,K375
21332,2011,-73.9584,40.64976,K382
21333,2011,-73.928,40.6728,K394
21334,2011,-73.9462,40.65888,K397
21335,2011,-73.927,40.66354,K398
21336,2011,-73.9519,40.6481,K399
21337,2011,-73.9584,40.64976,K408
21339,2011,-73.9196,40.67306,K484
21340,2011,-73.9552,40.67005,K489
21341,2011,-73.9615,40.67043,K524
21342,2011,-73.9615,40.67043,K528
21343,2011,-73.9425,40.65893,K531
21344,2011,-73.9425,40.65893,K533
21345,2011,-73.9584,40.64976,K537
21346,2011,-73.9584,40.64976,K539
21347,2011,-73.9584,40.64976,K543
21348,2011,-73.9425,40.65893,K544
21349,2011,-73.9425,40.65893,K546
21350,2011,-73.9615,40.67043,K547
21351,2011,-73.9615,40.67043,K548
21352,2011,-73.9241,40.66642,K568
21353,2011,-73.9365,40.66237,K587
21354,2011,-73.9508,40.66711,K590
21355,2011,-73.9617,40.66988,K600
21356,2011,-73.9389,40.67546,K625
21358,2011,-73.927,40.66354,K770
21359,2011,-73.9077,40.64885,K066
21360,2011,-73.9108,40.63548,K068
21361,2011,-73.9086,40.64277,K114
21362,2011,-73.897,40.63478,K115
21363,2011,-73.9331,40.65357,K135
21364,2011,-73.9312,40.64208,K208
21365,2011,-73.8963,40.64351,K211
21366,2011,-73.9228,40.65922,K219
21367,2011,-73.9141,40.65101,K233
21368,2011,-73.941,40.65476,K235
21369,2011,-73.926,40.64835,K244
21370,2011,-73.9279,40.65695,K268
21371,2011,-73.8863,40.63578,K272
21372,2011,-73.9079,40.63402,K276
21373,2011,-73.8923,40.64414,K279
21374,2011,-73.921,40.64693,K285
21375,2011,-73.8918,40.64722,K366
21376,2011,-73.8987,40.64183,K500
21378,2011,-73.9222,40.64859,K563
21379,2011,-73.9168,40.63331,K566
21380,2011,-73.9168,40.63331,K567
21381,2011,-73.9222,40.64859,K569
21382,2011,-73.9168,40.63331,K576
21383,2011,-73.9168,40.63331,K578
21384,2011,-73.9291,40.65848,K581
21385,2011,-73.9199,40.65829,K588
21386,2011,-73.9291,40.65848,K589
21387,2011,-73.9291,40.65848,K598
21388,2011,-73.8987,40.64183,K617
21389,2011,-73.9222,40.64859,K629
21390,2011,-73.8987,40.64183,K633
21391,2011,-73.8989,40.64578,K635
21392,2011,-73.9168,40.63331,K637
21393,2011,-73.8987,40.64183,K642
21394,2011,-73.8918,40.64722,K673
21397,2011,-73.8731,40.68961,K007
21398,2011,-73.8936,40.66357,K013
21399,2011,-73.8785,40.68708,K065
21400,2011,-73.8795,40.66942,K072
21401,2011,-73.8868,40.67751,K089
21402,2011,-73.884,40.68103,K108
21403,2011,-73.8927,40.66966,K149
21404,2011,-73.8848,40.67246,K158
21405,2011,-73.8694,40.67583,K159
21406,2011,-73.8855,40.66018,K166
21407,2011,-73.8696,40.68611,K171
21408,2011,-73.8977,40.66573,K174
21409,2011,-73.8945,40.66234,K190
21410,2011,-73.8765,40.66636,K202
21411,2011,-73.8902,40.66047,K213
21412,2011,-73.8631,40.67645,K214
21413,2011,-73.8742,40.67071,K218
21414,2011,-73.8662,40.66411,K224
21415,2011,-73.8948,40.65411,K260
21416,2011,-73.8792,40.65786,K273
21417,2011,-73.8897,40.67801,K290
21418,2011,-73.8938,40.67215,K292
21419,2011,-73.8834,40.67703,K302
21420,2011,-73.8867,40.65613,K306
21421,2011,-73.8945,40.66234,K311
21422,2011,-73.8979,40.66815,K328
21423,2011,-73.8802,40.67613,K345
21424,2011,-73.8812,40.64717,K346
21425,2011,-73.8815,40.64584,K364
21426,2011,-73.8866,40.66053,K409
21427,2011,-73.8701,40.69077,K420
21429,2011,-73.8812,40.64717,K452
21430,2011,-73.8948,40.66757,K502
21431,2011,-73.8948,40.66757,K504
21432,2011,-73.8948,40.66757,K507
21433,2011,-73.8948,40.66757,K510
21434,2011,-73.8701,40.69077,K583
21435,2011,-73.876,40.67831,K615
21436,2011,-73.8701,40.69077,K618
21437,2011,-73.8701,40.69077,K639
21438,2011,-73.8701,40.69077,K659
21439,2011,-73.8963,40.67427,K660
21440,2011,-73.8795,40.66942,K677
21441,2011,-73.8795,40.66942,K678
21442,2011,-73.8742,40.67071,K683
21444,2011,-73.9659,40.67618,K751
21445,2011,-74.0234,40.63359,K030
21446,2011,-73.9872,40.62188,K048
21447,2011,-73.9717,40.6386,K062
21448,2011,-74.0092,40.63247,K069
21449,2011,-74.0292,40.63413,K102
21450,2011,-74.0287,40.61844,K104
21451,2011,-74.0037,40.63304,K105
21452,2011,-74.0006,40.61978,K112
21453,2011,-74.0188,40.62405,K127
21454,2011,-73.999,40.63733,K160
21455,2011,-74.0075,40.60739,K163
21456,2011,-73.9858,40.6375,K164
21457,2011,-74.019,40.63083,K170
21458,2011,-74.0054,40.62474,K176
21459,2011,-73.9777,40.64039,K179
21460,2011,-73.9895,40.62705,K180
21461,2011,-74.0336,40.62405,K185
21462,2011,-73.9945,40.61151,K186
21463,2011,-74.0043,40.62776,K187
21464,2011,-73.9798,40.62931,K192
21465,2011,-74.0014,40.60312,K200
21466,2011,-74.0127,40.61876,K201
21467,2011,-74.0065,40.61418,K204
21468,2011,-73.987,40.6153,K205
21469,2011,-74.0007,40.6406,K220
21470,2011,-73.9815,40.63498,K223
21471,2011,-73.995,40.62201,K227
21472,2011,-74.0135,40.61097,K229
21473,2011,-73.9867,40.61237,K247
21474,2011,-74.0149,40.62668,K259
21475,2011,-74.0289,40.62042,K264
21476,2011,-74.0198,40.63969,K310
21477,2011,-74.0036,40.61348,K445
21478,2011,-74.0238,40.63722,K485
21479,2011,-74.0398,40.62794,K490
21480,2011,-74.0191,40.64211,K503
21481,2011,-73.9817,40.62054,K505
21482,2011,-74.0191,40.64211,K506
21483,2011,-73.9815,40.63498,K609
21485,2011,-73.9865,40.60725,K682
21486,2011,-73.9865,40.60725,K686
21488,2011,-74.0073,40.60721,K748
21489,2011,-74.0198,40.63969,K971
21490,2011,-73.9797,40.5784,K090
21491,2011,-73.9751,40.59569,K095
21492,2011,-73.9846,40.6076,K096
21493,2011,-73.986,40.60143,K097
21494,2011,-73.9541,40.58317,K098
21495,2011,-73.9657,40.62172,K099
21496,2011,-73.9712,40.5773,K100
21497,2011,-73.9917,40.59784,K101
21498,2011,-73.9787,40.62327,K121
21499,2011,-73.9953,40.60483,K128
21500,2011,-73.9598,40.60148,K153
21501,2011,-73.9749,40.60853,K177
21502,2011,-74.0001,40.57716,K188
21503,2011,-73.9635,40.61653,K199
21504,2011,-73.9619,40.58689,K209
21505,2011,-73.9856,40.58775,K212
21506,2011,-73.97,40.60214,K215
21507,2011,-73.97,40.59049,K216
21508,2011,-73.9563,40.5798,K225
21509,2011,-73.9763,40.61535,K226
21510,2011,-73.9769,40.60124,K228
21511,2011,-73.9649,40.60896,K238
21512,2011,-73.992,40.57825,K239
21513,2011,-73.9621,40.57964,K253
21514,2011,-73.9932,40.59546,K281
21515,2011,-73.992,40.57433,K288
21516,2011,-73.973,40.58252,K303
21517,2011,-73.9962,40.57461,K329
21518,2011,-73.9859,40.59432,K337
21519,2011,-73.973,40.58256,K344
21520,2011,-73.9859,40.59432,K348
21521,2011,-73.9674,40.58156,K410
21523,2011,-73.9859,40.59432,K468
21524,2011,-73.9592,40.62046,K525
21525,2011,-73.9818,40.58919,K540
21526,2011,-73.9859,40.59432,K559
21527,2011,-73.9859,40.59432,K572
21528,2011,-73.963,40.58299,K620
21529,2011,-73.9944,40.60496,K690
21531,2011,-73.9859,40.57734,K728
21532,2011,-73.9377,40.59354,K014
21533,2011,-73.9404,40.58779,K052
21534,2011,-73.9131,40.62136,K078
21535,2011,-73.9335,40.6366,K109
21536,2011,-73.9382,40.62572,K119
21537,2011,-73.9739,40.6322,K134
21538,2011,-73.9655,40.64173,K139
21539,2011,-73.9546,40.63256,K152
21540,2011,-73.9505,40.62155,K193
21541,2011,-73.9334,40.59682,K194
21542,2011,-73.9437,40.57957,K195
21543,2011,-73.9518,40.61266,K197
21544,2011,-73.9374,40.63699,K198
21545,2011,-73.9261,40.62149,K203
21546,2011,-73.9489,40.59729,K206
21547,2011,-73.9302,40.61335,K207
21548,2011,-73.9665,40.63392,K217
21549,2011,-73.939,40.6133,K222
21550,2011,-73.9553,40.60419,K234
21551,2011,-73.913,40.61589,K236
21552,2011,-73.9463,40.62368,K240
21553,2011,-73.963,40.64478,K245
21554,2011,-73.9243,40.63273,K251
21555,2011,-73.9518,40.59047,K254
21556,2011,-73.9556,40.60435,K255
21557,2011,-73.948,40.63782,K269
21558,2011,-73.9286,40.59608,K277
21559,2011,-73.9391,40.60672,K278
21560,2011,-73.9091,40.6214,K312
21561,2011,-73.9547,40.63316,K315
21562,2011,-73.9279,40.62842,K326
21563,2011,-73.9473,40.64012,K361
21564,2011,-73.9518,40.61266,K381
21565,2011,-73.9528,40.63339,K405
21566,2011,-73.9484,40.60975,K425
21567,2011,-73.9376,40.59406,K495
21568,2011,-73.9361,40.58082,K535
21569,2011,-73.9527,40.63188,K555
21571,2011,-73.9072,40.66028,K041
21572,2011,-73.9108,40.68034,K073
21573,2011,-73.917,40.6826,K137
21574,2011,-73.9047,40.6689,K150
21575,2011,-73.9088,40.67747,K155
21576,2011,-73.9181,40.6659,K156
21577,2011,-73.911,40.65738,K165
21578,2011,-73.9159,40.67509,K178
21579,2011,-73.9049,40.66002,K184
21580,2011,-73.9081,40.66738,K284
21581,2011,-73.9081,40.67095,K298
21582,2011,-73.911,40.66663,K323
21583,2011,-73.9123,40.66859,K327
21584,2011,-73.9064,40.67253,K332
21585,2011,-73.9181,40.6659,K392
21586,2011,-73.9135,40.67417,K493
21587,2011,-73.9117,40.66578,K514
21588,2011,-73.9072,40.65624,K518
21589,2011,-73.9158,40.67786,K522
21590,2011,-73.914,40.66012,K631
21591,2011,-73.914,40.66012,K634
21592,2011,-73.9072,40.65624,K643
21593,2011,-73.9158,40.67786,K644
21594,2011,-73.9039,40.67721,K645
21595,2011,-73.9039,40.67721,K646
21596,2011,-73.9072,40.65624,K647
21597,2011,-73.911,40.66663,K671
21598,2011,-73.9117,40.66578,K697
21600,2011,-73.8875,40.73775,Q005
21601,2011,-73.8825,40.73917,Q007
21602,2011,-73.8929,40.7427,Q012
21603,2011,-73.8684,40.73773,Q013
21604,2011,-73.8542,40.7405,Q014
21605,2011,-73.8611,40.74906,Q016
21606,2011,-73.8674,40.74931,Q019
21607,2011,-73.855,40.74715,Q028
21608,2011,-73.8763,40.72128,Q049
21609,2011,-73.8907,40.72863,Q058
21610,2011,-73.8632,40.74261,Q061
21611,2011,-73.8975,40.69657,Q068
21612,2011,-73.9051,40.71118,Q071
21613,2011,-73.8936,40.72914,Q073
21614,2011,-73.9022,40.69951,Q077
21615,2011,-73.9109,40.70303,Q081
21616,2011,-73.8713,40.71187,Q087
21617,2011,-73.8962,40.70386,Q088
21618,2011,-73.8801,40.74581,Q089
21619,2011,-73.8851,40.70359,Q091
21620,2011,-73.9026,40.70598,Q093
21621,2011,-73.8778,40.73341,Q102
21622,2011,-73.8621,40.70559,Q113
21623,2011,-73.8752,40.70446,Q119
21624,2011,-73.919,40.74108,Q125
21625,2011,-73.8863,40.71529,Q128
21626,2011,-73.8551,40.75528,Q143
21627,2011,-73.9037,40.71666,Q153
21628,2011,-73.9261,40.74001,Q199
21629,2011,-73.8973,40.73435,Q229
21630,2011,-73.9041,40.69893,Q239
21631,2011,-73.9365,40.74502,Q264
21632,2011,-73.9365,40.74502,Q267
21633,2011,-73.8936,40.72914,Q290
21634,2011,-73.8707,40.74378,Q293
21635,2011,-73.8707,40.74378,Q296
21636,2011,-73.9365,40.74502,Q299
21637,2011,-73.9152,40.70717,Q305
21638,2011,-73.8652,40.74877,Q307
21639,2011,-73.8786,40.73562,Q330
21640,2011,-73.8746,40.74127,Q455
21642,2011,-73.908,40.7119,Q485
21643,2011,-73.9336,40.74406,Q520
21644,2011,-73.935,40.74484,Q530
21645,2011,-73.8531,40.73749,Q550
21646,2011,-73.9366,40.74302,Q560
21647,2011,-73.9283,40.74215,Q600
21648,2011,-73.9291,40.7436,Q610
21650,2011,-73.8707,40.74378,Q744
21651,2011,-73.8875,40.73683,Q877
21652,2011,-73.8249,40.7586,Q020
21653,2011,-73.8188,40.77445,Q021
21654,2011,-73.8118,40.76129,Q022
21655,2011,-73.8179,40.75146,Q024
21656,2011,-73.79,40.76509,Q025
21657,2011,-73.8432,40.77854,Q029
21658,2011,-73.7947,40.76482,Q032
21659,2011,-73.8178,40.78595,Q079
21660,2011,-73.7998,40.75595,Q107
21661,2011,-73.8292,40.7456,Q120
21662,2011,-73.8398,40.79057,Q129
21663,2011,-73.7841,40.75958,Q130
21664,2011,-73.8069,40.72682,Q154
21665,2011,-73.8092,40.74063,Q163
21666,2011,-73.8234,40.72096,Q164
21667,2011,-73.8185,40.72978,Q165
21668,2011,-73.7788,40.78204,Q169
21669,2011,-73.8001,40.77815,Q184
21670,2011,-73.8193,40.77519,Q185
21671,2011,-73.8183,40.76037,Q189
21672,2011,-73.8095,40.79241,Q193
21673,2011,-73.8078,40.78358,Q194
21674,2011,-73.8052,40.7315,Q200
21675,2011,-73.8132,40.73664,Q201
21676,2011,-73.7948,40.7839,Q209
21677,2011,-73.8285,40.77046,Q214
21678,2011,-73.8227,40.73545,Q219
21679,2011,-73.822,40.74965,Q237
21680,2011,-73.8315,40.7703,Q242
21681,2011,-73.8265,40.75466,Q244
21682,2011,-73.8096,40.72445,Q250
21683,2011,-73.8096,40.72445,Q252
21684,2011,-73.8183,40.76037,Q263
21685,2011,-73.822,40.74965,Q281
21686,2011,-73.79,40.76509,Q285
21687,2011,-73.7788,40.78204,Q294
21688,2011,-73.8247,40.7384,Q425
21689,2011,-73.8277,40.76531,Q460
21691,2011,-73.822,40.73917,Q499
21692,2011,-73.8215,40.73447,Q525
21693,2011,-73.8289,40.76519,Q540
21694,2011,-73.8107,40.72565,Q670
21696,2011,-73.8199,40.72038,Q792
21697,2011,-73.7323,40.73216,Q018
21698,2011,-73.7782,40.73678,Q026
21699,2011,-73.7694,40.7573,Q031
21700,2011,-73.7706,40.76971,Q041
21701,2011,-73.7584,40.74572,Q046
21702,2011,-73.7337,40.76271,Q067
21703,2011,-73.7674,40.74533,Q074
21704,2011,-73.7388,40.77093,Q094
21705,2011,-73.7496,40.76951,Q098
21706,2011,-73.7097,40.74411,Q115
21707,2011,-73.7179,40.73178,Q133
21708,2011,-73.7728,40.75621,Q158
21709,2011,-73.784,40.76938,Q159
21710,2011,-73.7772,40.74895,Q162
21711,2011,-73.7131,40.74207,Q172
21712,2011,-73.7955,40.73451,Q173
21713,2011,-73.7774,40.72437,Q178
21714,2011,-73.7217,40.7499,Q186
21715,2011,-73.7532,40.73617,Q188
21716,2011,-73.7091,40.73447,Q191
21717,2011,-73.7602,40.75315,Q203
21718,2011,-73.7566,40.73778,Q205
21719,2011,-73.7458,40.74766,Q213
21720,2011,-73.7941,40.73763,Q216
21721,2011,-73.7312,40.75904,Q221
21722,2011,-73.7277,40.74639,Q266
21723,2011,-73.7561,40.75241,Q415
21724,2011,-73.7929,40.74074,Q430
21725,2011,-73.7387,40.73312,Q435
21726,2011,-73.7804,40.77183,Q495
21727,2011,-73.7276,40.7462,Q566
21729,2011,-73.7952,40.59474,Q042
21730,2011,-73.7616,40.59371,Q043
21731,2011,-73.7882,40.67251,Q045
21732,2011,-73.8205,40.60641,Q047
21733,2011,-73.8319,40.69831,Q051
21734,2011,-73.7491,40.60358,Q053
21735,2011,-73.8354,40.69928,Q056
21736,2011,-73.8532,40.69213,Q060
21737,2011,-73.836,40.68851,Q062
21738,2011,-73.8468,40.67646,Q063
21739,2011,-73.857,40.68119,Q064
21740,2011,-73.8413,40.68271,Q065
21741,2011,-73.8464,40.69785,Q066
21742,2011,-73.8392,40.697,Q090
21743,2011,-73.8084,40.67506,Q096
21744,2011,-73.8598,40.69491,Q097
21745,2011,-73.822,40.68005,Q100
21746,2011,-73.764,40.60811,Q104
21747,2011,-73.7817,40.59577,Q105
21748,2011,-73.7671,40.59373,Q106
21749,2011,-73.8316,40.6795,Q108
21750,2011,-73.8542,40.57823,Q114
21751,2011,-73.7957,40.67832,Q123
21752,2011,-73.8117,40.66513,Q124
21753,2011,-73.8399,40.67823,Q137
21754,2011,-73.8351,40.65991,Q146
21755,2011,-73.8106,40.67947,Q155
21756,2011,-73.8053,40.58918,Q183
21757,2011,-73.7434,40.60014,Q197
21758,2011,-73.8452,40.67107,Q202
21759,2011,-73.8443,40.65824,Q207
21760,2011,-73.8475,40.68389,Q210
