,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
M420,2,124,193,777,684,96,346,1033,341,49,40,6784,89,22,520,496,747,11390,02,2,35,190,124,400,205,68,105,1218,350,1455,2,82,233,162,49,1200,74,175,249,1,190,142,445,47,M420,303,496,8,60,5,95,390,1200,5953,115,Yes,13380,179
M422,8,73,159,1196,5,49,753,2829,341,55,39,10629,89,69,208,1112,747,22122,02,0,77,964,73,303,467,68,2064,1499,294,5896,,7,234,10,10,1200,772,2948,607,1,55,255,445,1,M422,303,2443,8,147,9,491,396,1200,7510,138,Yes,24021,337
M425,3,153,418,862,554,98,386,5497,344,54,40,7334,89,67,689,23,747,18271,02,0,196,299,153,369,246,71,249,2174,347,2250,4789,6,234,,22,1200,192,364,448,0,108,670,445,19,M425,303,1043,8,59,164,126,398,1200,6198,110,Yes,20238,223
M429,2,55,703,851,901,398,365,3055,344,55,40,8992,89,53,643,1033,747,18434,02,47,36,265,55,357,212,71,236,3055,346,2425,1391,320,233,4,11,1200,174,586,555,1,70,1020,445,8,M429,303,768,8,48,10,161,399,1200,7602,139,Yes,20390,247
M439,2,163,269,808,409,223,337,4332,340,50,39,7202,89,168,581,1205,747,15488,02,2,132,284,163,338,243,68,193,1463,322,1519,2506,214,233,4,16,1200,185,550,317,1,45,158,445,14,M439,303,396,8,203,7,156,390,1200,5835,135,Yes,17415,173
M440,2,96,317,828,333,221,511,1357,344,55,40,8972,89,447,531,621,747,15515,02,83,27,223,96,359,231,70,138,2408,282,1854,2,5,234,4,77,1200,166,245,414,1,427,661,445,74,M440,303,1060,8,109,21,195,399,1200,7717,110,Yes,17473,205
M442,2,133,467,962,37,395,328,6166,338,46,39,7379,89,699,29,183,747,18989,02,2,6,163,133,1263,388,66,188,1609,315,2740,5492,10,233,4,948,1200,608,1226,194,1,25,84,445,946,M442,303,1380,8,11,2,94,384,1200,6157,110,Yes,21836,182
M449,2,69,187,649,445,304,382,1655,343,55,40,9695,89,18,527,820,747,15485,02,2,7,451,69,285,86,71,92,1459,274,1958,2,10,233,4,11,1200,188,579,283,1,67,184,445,8,M449,303,812,8,83,9,113,398,1200,9131,67,Yes,17368,171
M459,3,89,663,872,572,376,382,1495,341,50,40,8134,89,30,763,660,747,15118,02,0,11,451,89,507,284,67,185,2039,287,2489,2,6,234,,221,1200,228,777,782,0,1,8,445,217,M459,303,827,8,166,138,175,391,1200,6851,103,Yes,17216,196
M460,2,115,254,879,743,465,354,1428,343,54,40,8468,89,414,697,736,747,15379,02,30,10,337,115,400,309,69,115,2345,312,2145,2,182,234,4,89,1200,87,183,393,1,282,529,445,86,M460,303,991,8,212,91,137,396,1200,7017,121,Yes,17376,177
M475,1,122,138,874,572,22,359,1271,331,41,37,6305,89,7,525,573,747,10682,02,21,1,338,122,178,304,62,41,803,154,1307,2,87,232,129,24,1200,37,89,87,0,9,52,445,23,M475,303,495,8,12,0,149,372,1200,5830,111,No,12432,176
M489,2,71,342,893,820,24,360,6266,342,51,40,7453,89,32,798,1008,747,18667,02,85,67,429,71,353,303,69,194,1995,325,1988,4469,142,234,4,27,1200,139,299,284,1,106,502,445,24,M489,303,739,8,56,7,123,393,1200,6565,111,Yes,20613,197
M500,3,161,1070,741,839,24,329,4149,344,58,39,9469,89,528,1554,189,747,21395,02,2,25,3,161,816,214,72,1116,3714,339,3161,3628,6,233,4,478,1200,345,954,374,1,86,634,445,474,M500,303,889,8,75,12,466,401,1200,7022,320,Yes,23812,135
M519,3,165,422,704,411,22,382,1497,337,45,39,6482,89,44,250,661,747,12894,02,222,15,452,165,279,136,65,177,1565,272,2480,2,6,233,,7,1200,194,515,147,0,433,23,445,3,M519,303,1211,8,56,123,220,382,1200,5922,115,Yes,14755,176
M520,2,104,202,783,736,115,376,1493,342,52,40,8037,89,421,440,631,747,13782,02,29,17,484,104,438,179,69,146,1806,327,1560,2,150,233,81,111,1200,60,121,294,1,105,857,445,108,M520,303,587,8,24,8,108,394,1200,6794,109,Yes,15814,211
M529,2,97,293,801,612,286,406,1393,341,52,39,7723,89,17,561,625,747,13565,02,2,70,360,97,342,178,69,93,1822,327,1730,2,169,233,147,15,1200,142,350,337,1,57,482,445,12,M529,303,576,8,165,11,181,394,1200,6617,109,Yes,15501,231
M531,2,123,364,843,812,330,367,3295,341,50,40,7327,89,25,486,593,747,17254,02,320,6,161,123,273,273,68,159,2409,264,3257,2174,10,234,4,9,1200,419,1116,811,1,42,448,445,6,M531,303,1032,8,33,5,293,391,1200,6176,104,Yes,19118,177
M542,7,111,589,975,646,443,464,1650,341,51,40,8609,89,145,635,723,747,15585,02,0,4,462,111,317,405,67,474,2367,294,1873,2,6,234,220,24,1200,231,462,338,1,389,79,445,15,M542,303,472,8,209,2,292,392,1200,7037,176,Yes,17494,178
M543,3,67,247,669,618,388,427,1464,343,54,40,8915,89,77,318,621,747,15098,02,0,9,414,67,352,130,70,323,2243,347,1741,2,363,233,,5,1200,436,560,328,0,99,755,445,2,M543,303,390,8,111,9,162,398,1200,7588,116,Yes,17049,147
M544,2,73,313,635,1227,544,368,2715,340,50,39,7550,89,52,864,707,747,16138,02,2,14,279,73,280,108,68,128,2245,266,2920,1361,10,233,4,14,1200,246,547,470,1,45,231,445,12,M544,303,947,8,161,6,192,389,1200,6581,130,Yes,18008,134
M545,1,94,489,1099,611,311,427,1624,342,50,40,10787,89,89,588,782,747,17347,02,2,6,414,94,277,587,67,97,1736,269,2007,2,31,235,304,8,1200,253,718,574,1,24,69,445,6,M545,303,439,8,108,3,237,391,1200,9475,103,Yes,19215,119
M550,1,167,184,1045,492,109,381,1671,342,52,40,10939,89,406,799,936,747,18156,02,2,26,352,167,571,472,67,77,1971,278,2363,2,10,235,4,293,1200,167,586,780,1,247,464,445,291,M550,303,1102,8,256,5,179,394,1200,9275,105,Yes,20321,181
M560,2,111,441,620,918,318,354,2780,338,48,39,7659,89,11,736,812,747,16356,02,0,370,361,111,462,225,67,155,2171,254,3015,1253,192,233,,209,1200,157,333,326,0,250,269,445,206,M560,303,786,8,113,697,280,386,1200,6393,99,Yes,18405,2
M565,1,229,165,1018,37,23,382,1655,336,44,39,16959,89,407,29,820,747,23725,02,2,423,451,229,262,454,64,94,770,254,3094,2,842,233,4,8,1200,473,1591,1378,1,20,58,445,6,M565,303,1346,8,64,2,118,380,1200,13638,108,Yes,25567,171
M570,2,132,125,655,816,538,376,2264,339,48,39,7315,89,512,782,629,747,14129,02,79,71,279,132,360,110,67,178,1794,262,1968,980,9,233,4,98,1200,103,273,567,1,37,131,445,95,M570,303,716,8,176,4,160,388,1200,5695,101,Yes,16077,152
M575,3,202,563,717,843,144,412,1032,345,53,41,8269,89,1633,478,427,747,15183,02,0,108,191,202,577,279,70,283,1379,294,3584,2,184,234,121,283,1200,105,355,229,0,18,70,445,279,M575,303,1293,8,314,155,939,398,1200,5157,239,Yes,17358,46
M580,2,126,491,717,561,328,354,1388,343,54,40,8713,89,47,756,805,747,15874,02,2,7,228,126,426,157,70,132,2313,329,2617,2,130,233,156,96,1200,240,381,352,1,64,431,445,93,M580,303,788,8,289,668,219,397,1200,7491,108,Yes,17896,167
M586,4,73,266,897,1758,619,374,10130,347,59,40,10286,89,726,1330,23,747,33845,02,0,457,0,73,371,320,73,340,5795,362,6663,9734,5,234,0,9,1200,646,2228,2242,1,2236,698,445,4,M586,303,922,8,69,1498,258,405,1200,6317,130,Yes,35821,184
M600,2,148,203,854,933,110,433,1714,342,50,40,6924,89,35,697,828,747,13431,02,36,11,451,148,346,271,68,128,1704,276,2087,2,83,234,64,70,1200,68,169,314,1,259,331,445,67,M600,303,843,8,43,6,136,392,1200,6142,104,Yes,15369,191
M605,2,138,272,800,38,913,511,1353,338,49,38,8668,89,59,1148,617,747,17123,02,2,11,223,138,281,234,67,272,3236,264,2928,2,10,233,4,17,1200,355,1194,273,1,162,384,445,14,M605,303,1460,8,65,8,228,387,1200,7841,134,Yes,18991,174
M615,3,83,406,658,1403,176,478,1266,345,54,41,8721,89,408,624,588,747,15792,02,0,1,198,83,325,106,71,181,2374,264,2690,2,20,233,,62,1200,150,375,255,0,388,629,445,59,M615,303,595,8,85,7,310,399,1200,7621,149,Yes,17716,160
M620,4,113,170,778,745,180,364,1484,342,53,39,8388,89,420,593,697,747,14775,02,34,30,423,113,402,196,69,154,2086,355,1925,2,126,233,48,47,1200,76,118,314,1,260,773,445,42,M620,304,941,8,183,8,114,394,1200,6975,139,Yes,16771,190
M625,2,81,333,868,864,200,376,1257,344,54,40,8182,89,442,697,710,747,14678,02,40,68,171,81,321,251,70,222,2297,283,1993,2,71,234,56,37,1200,62,160,351,1,329,636,445,35,M625,303,715,8,188,133,122,398,1200,6666,118,Yes,16597,225
M630,2,137,209,821,661,52,328,1405,339,49,39,7702,89,11,466,742,747,12981,02,50,17,333,137,178,234,67,215,1350,168,1566,2,91,233,77,10,1200,71,145,219,0,244,259,445,8,M630,303,634,8,95,5,122,389,1200,6861,117,Yes,14748,194
M655,2,76,454,736,556,444,439,1347,344,55,40,8184,89,18,763,793,747,14341,02,2,136,114,76,430,187,71,159,2264,284,1735,2,158,233,149,146,1200,152,370,562,1,70,379,445,143,M655,303,656,8,317,11,142,399,1200,6477,208,Yes,16370,156
M690,2,880,3550,824,3443,413,411,3480,351,60,42,10744,89,413,5450,905,747,40166,02,1289,8,238,880,443,68,75,416,13643,294,10594,1927,17,234,4,150,1200,1478,4418,1486,1,1276,187,445,147,M690,303,2581,8,285,10,142,412,1200,8005,111,Yes,42221,364
M896,3,76,115,986,37,23,418,1243,344,63,39,9714,89,329,463,678,747,16361,02,329,8,147,76,304,277,71,87,2572,289,1769,,5,234,4,15,1200,358,986,911,1,114,1169,445,11,M896,303,514,8,83,17,216,407,1200,8236,53,Yes,18272,317
M009,2,92,116,1319,327,197,453,1204,331,51,37,7913,89,524,247,533,747,15385,03,4,80,218,92,270,286,61,177,3504,262,1352,,32,233,,8,1200,146,396,501,0,595,2199,445,6,M009,303,504,8,23,11,114,382,1200,6505,71,No,17237,640
M044,4,121,544,1487,1039,967,698,1608,350,66,41,10987,89,603,1624,734,747,27696,03,419,770,176,121,698,275,74,267,8431,332,5061,,14,234,4,366,1200,434,1247,635,1,1317,3127,445,361,M044,303,1414,8,101,837,524,416,1200,8511,81,Yes,30009,820
M054,3,100,150,1171,470,21,458,1360,331,46,37,7191,89,18,124,662,747,12782,03,26,149,240,100,281,558,61,81,1654,266,1305,,157,233,,15,1200,171,287,258,0,266,896,445,12,M054,303,286,8,92,150,112,377,1200,6334,102,No,14641,221
M075,2,105,97,1217,431,33,418,1182,340,57,40,8774,89,68,158,560,747,14603,03,4,8,205,105,283,480,66,84,1767,273,1558,,189,234,,10,1200,107,321,494,0,477,892,445,8,M075,303,709,8,40,7,91,397,1200,7780,112,Yes,16484,344
M076,4,102,346,2243,755,144,394,1711,341,57,40,7939,89,31,109,944,747,17245,03,185,405,373,102,333,1086,66,228,3493,313,1758,,9,235,1,20,1200,154,473,473,1,521,2034,445,15,M076,304,410,8,15,7,113,397,1200,6712,65,Yes,19176,765
M084,2,104,98,1671,665,209,493,1623,339,55,39,8466,89,298,455,901,747,16253,03,6,416,229,104,303,742,65,138,2536,282,1853,,9,235,4,21,1200,191,453,701,1,484,1094,445,19,M084,303,622,8,32,6,107,394,1200,6799,69,Yes,18151,537
M087,4,104,35,1086,334,21,392,956,332,53,37,7339,89,145,166,434,747,12945,03,4,135,130,104,290,262,63,93,2487,281,973,,20,233,,9,1200,90,218,150,0,367,1804,445,5,M087,303,303,8,16,10,107,386,1200,6687,93,No,14820,432
M145,5,271,244,2299,731,390,554,1885,343,60,40,11521,89,423,277,978,747,22694,03,6,742,354,271,579,843,68,65,4409,321,2308,,10,235,1,258,1200,194,472,895,1,916,2383,445,253,M145,304,968,8,14,11,125,403,1200,9273,98,Yes,24875,1063
M149,3,183,303,1917,785,414,356,896,341,54,40,9921,89,46,374,114,747,18834,03,163,593,426,183,453,969,67,340,3754,376,2163,,44,235,,77,1200,294,770,1064,0,827,1381,445,74,M149,303,436,8,66,16,155,396,1200,7591,178,Yes,20883,556
M163,2,79,123,1740,266,132,380,1245,339,56,39,9047,89,22,436,640,747,16080,03,112,184,225,79,319,629,66,67,2916,271,1053,,213,234,,48,1200,93,356,707,0,572,1449,445,45,M163,303,318,8,29,14,99,395,1200,7735,90,Yes,17995,719
M165,3,141,162,1636,481,97,396,1131,343,60,40,9180,89,69,265,556,747,16271,03,4,206,179,141,286,681,68,86,2232,279,1952,,13,235,,6,1200,153,304,539,0,633,919,445,3,M165,303,881,8,4,155,130,403,1200,8140,123,Yes,18160,563
M166,3,107,102,1665,61,87,335,1262,332,52,37,7803,89,85,231,675,747,14654,03,4,413,252,107,568,468,62,100,2671,546,1147,,6,233,,22,1200,139,342,318,0,248,1860,445,18,M166,303,282,8,16,9,452,384,1200,6771,93,No,16806,804
M180,2,131,513,1160,705,21,352,1347,339,50,40,9209,89,235,359,744,747,15835,03,114,388,251,131,264,731,65,143,2225,256,1763,,170,235,,8,1200,137,379,1233,0,305,775,445,5,M180,303,487,8,28,4,187,389,1200,6946,66,Yes,17688,37
M185,2,302,201,1901,656,596,462,2320,343,59,40,11884,89,34,1092,1533,747,23490,03,4,536,325,302,668,729,68,483,4465,265,2618,,6,235,,402,1200,351,961,845,0,481,1740,445,400,M185,306,755,8,62,6,240,402,1200,9847,70,Yes,25760,777
M191,2,63,155,1571,738,226,452,1798,341,54,40,9800,89,54,472,1071,747,17981,03,6,661,275,63,358,690,67,98,3035,345,1714,,10,235,4,13,1200,176,388,469,1,643,1357,445,10,M191,303,461,8,142,24,104,395,1200,8292,71,Yes,19934,488
M199,4,149,91,912,440,65,442,1246,332,52,37,7848,89,33,208,540,747,15674,03,4,200,264,149,291,226,62,292,4251,279,1268,,169,232,,11,1200,119,282,242,0,525,3239,445,8,M199,303,394,8,21,47,105,384,1200,6825,67,No,17549,294
M208,2,70,436,2437,749,202,328,698,345,63,40,12087,89,132,197,182,747,22064,03,6,8,188,70,315,1171,70,111,4086,305,2687,,10,235,4,10,1200,327,987,874,1,744,2174,445,7,M208,303,679,8,322,13,259,408,1200,10557,69,Yes,23987,874
M241,2,120,677,1438,661,363,458,1613,345,59,40,14707,89,531,550,868,747,25334,03,4,726,287,120,294,670,70,805,5132,281,2323,,8,235,,13,1200,310,914,1902,0,1508,1721,445,10,M241,306,519,8,31,9,220,404,1200,10483,222,Yes,27232,373
M242,2,140,144,2785,5,259,492,1736,343,60,40,11625,89,55,318,927,747,22315,03,372,524,317,140,273,1103,68,117,4137,268,1893,,7,235,,6,1200,358,903,1313,2,482,2203,445,1,M242,306,835,8,8,8,142,403,1200,9527,73,Yes,24192,1287
M243,2,75,206,801,37,359,453,1364,330,45,37,9002,89,20,269,693,747,14960,03,6,7,218,75,407,285,60,96,1934,260,1784,,10,233,4,147,1200,306,1091,284,1,47,741,445,144,M243,303,556,8,22,8,91,375,1200,8458,100,No,16942,124
M245,4,110,50,853,9,140,698,1382,331,47,37,6424,89,19,332,508,747,10985,03,4,3,176,110,272,273,61,73,1219,267,997,,6,232,,5,1200,196,529,112,0,39,458,445,1,M245,303,315,8,27,5,139,378,1200,6083,101,No,12835,188
M246,5,283,268,777,13,58,396,1130,357,70,43,16202,89,28,48,555,747,29426,03,4,3,179,283,322,237,78,86,4095,316,6939,,7,235,,6,1200,1455,3949,2014,0,103,2159,445,1,M246,303,2717,8,57,16,244,426,1200,13931,76,Yes,31374,148
M247,4,278,573,1338,775,21,493,1463,346,60,40,8253,89,476,464,741,747,16127,03,4,4,229,278,308,733,70,539,2157,293,2638,,6,235,,15,1200,398,1122,314,0,75,621,445,10,M247,303,564,8,182,10,168,406,1200,6564,169,Yes,18040,212
M250,3,162,75,994,37,23,418,1322,344,60,40,10819,89,78,990,700,747,18826,03,6,10,205,162,334,481,70,232,4015,288,1514,,10,235,4,47,1200,440,1235,1693,1,109,2372,445,43,M250,303,33,8,88,20,189,405,1200,8600,104,Yes,20765,120
M256,3,88,548,1861,822,220,360,1715,345,60,40,8681,89,30,463,1104,747,19795,03,6,351,251,88,383,563,70,84,3659,358,3792,,9,235,4,26,1200,361,1100,345,1,110,1952,445,22,M256,303,426,8,47,1279,165,405,1200,7723,88,Yes,21783,905
M258,4,220,303,1575,693,219,360,1555,344,58,40,9043,89,76,308,944,747,17570,03,274,276,251,220,340,598,69,111,3298,285,1880,,6,235,,54,1200,267,863,599,0,76,1850,445,50,M258,303,168,8,74,21,134,401,1200,7797,104,Yes,19511,585
M283,3,79,448,644,369,440,347,1669,340,52,39,6344,89,253,888,700,747,12749,03,6,132,621,79,317,68,69,125,2219,307,1795,2,10,233,4,10,1200,167,576,542,1,66,205,445,6,M283,303,347,8,100,298,205,392,1200,5069,109,Yes,14658,184
M299,2,108,505,959,1119,27,347,1670,343,55,39,7368,89,40,1175,700,747,16671,03,6,11,621,108,366,330,70,226,2490,348,4076,2,213,234,4,18,1200,184,556,419,1,78,514,445,15,M299,303,1652,8,131,384,365,398,1200,6203,122,Yes,18635,236
M307,4,153,702,839,359,1532,347,1509,343,55,40,6678,89,139,480,540,747,14025,03,4,17,621,153,369,238,70,272,3284,363,1563,2,6,233,,6,1200,182,740,342,0,60,324,445,2,M307,303,307,8,91,11,146,398,1200,5706,104,Yes,15992,209
M333,2,143,44,1426,471,27,360,1554,332,48,37,8202,89,165,170,944,747,17101,03,4,56,251,143,295,292,62,77,4402,271,1373,,7,233,,23,1200,96,338,360,0,520,3541,445,21,M333,303,456,8,40,8,100,380,1200,7428,71,No,18976,742
M334,1,119,111,1420,308,23,698,1542,328,41,37,6301,89,357,204,668,747,11880,03,6,6,176,119,323,273,59,263,859,254,1639,,9,232,4,69,1200,149,352,337,1,27,339,445,67,M334,303,712,8,9,2,264,370,1200,5206,111,No,13772,755
M402,4,51,460,853,5,22,395,1194,345,58,39,14193,89,62,985,481,747,23036,03,4,2,316,51,373,284,72,1997,2540,367,4204,2,32,234,,6,1200,417,2194,985,0,80,573,445,1,M402,303,1893,8,3,11,101,403,1200,10912,201,Yes,25011,177
M403,4,60,308,810,72,21,395,1194,343,56,39,13954,89,786,60,481,747,21141,03,4,470,316,60,370,260,71,1353,1396,359,3727,2,7,233,0,10,1200,16,2011,486,1,71,916,445,5,M403,303,1515,8,180,21,109,399,1200,10448,224,Yes,23110,157
M404,3,83,342,855,72,779,395,1194,341,50,40,10980,89,133,44,481,747,17309,03,4,0,316,83,358,262,68,1778,1812,349,2385,2,28,234,0,8,1200,507,1684,777,1,36,100,445,4,M404,303,360,8,42,5,265,392,1200,8042,179,Yes,19259,201
M415,2,150,446,1341,1537,918,378,1737,346,55,40,10014,89,39,650,937,747,19816,03,160,96,421,150,302,688,71,58,3641,277,2932,2,212,235,191,25,1200,230,428,431,1,73,1163,445,22,M415,303,728,8,103,9,230,401,1200,8803,83,Yes,21719,261
M421,2,53,428,1225,37,23,698,1542,346,61,41,12618,89,164,1651,668,747,22831,03,6,743,176,53,366,265,72,986,3466,357,3926,,15,234,4,10,1200,924,2706,696,1,106,328,445,6,M421,303,623,8,53,13,547,407,1200,9478,480,Yes,24804,568
M470,2,93,237,790,675,226,395,1354,345,55,41,7868,89,429,547,641,747,13679,03,25,178,317,93,360,270,71,53,1799,282,1774,2,92,234,4,78,1200,15,181,227,1,395,354,445,75,M470,303,773,8,114,7,137,400,1200,6683,90,Yes,15639,128
M479,2,93,317,658,163,23,401,2422,332,43,37,6118,89,16,337,381,747,11355,03,4,2,235,93,253,99,63,93,1132,249,931,1406,22,232,,4,1200,84,225,152,0,19,349,445,2,M479,303,408,8,17,4,130,375,1200,5710,105,No,13182,166
M485,1,113,243,733,756,47,355,1767,331,42,37,7480,89,58,460,781,747,12702,03,6,7,630,113,304,154,62,79,910,254,1698,2,43,232,81,50,1200,50,119,161,1,28,77,445,48,M485,303,715,8,49,3,106,373,1200,6897,106,No,14579,187
M492,3,120,624,877,759,590,347,1668,343,53,40,9976,89,54,806,699,747,17906,03,152,208,621,120,320,281,70,163,3180,310,2086,2,10,233,150,10,1200,128,503,624,1,66,816,445,6,M492,303,712,8,115,9,102,396,1200,8489,161,Yes,19822,204
M494,2,86,522,1046,403,211,347,1669,344,54,40,6509,89,49,657,699,747,14633,03,6,10,621,86,519,401,70,98,2885,510,2438,2,10,234,56,9,1200,155,411,406,1,581,754,445,6,M494,303,808,8,113,574,244,398,1200,5662,103,Yes,16750,253
M505,4,93,869,744,907,176,361,1793,344,55,40,10495,89,442,898,1015,747,18098,03,119,304,415,93,314,225,71,458,2765,294,2207,2,217,233,171,20,1200,152,428,600,0,61,490,445,16,M505,303,546,8,261,223,103,400,1200,7929,113,Yes,20011,127
M541,1,91,426,887,451,192,347,1669,337,46,39,6758,89,18,867,699,747,13097,03,6,7,621,91,341,262,65,70,1894,330,1798,2,14,233,74,11,1200,202,532,431,1,142,59,445,9,M541,303,364,8,47,281,170,383,1200,5993,104,Yes,15021,232
M859,3,79,83,1049,9,21,328,4970,328,41,37,9946,89,131,13,22,747,17997,03,4,2,,79,260,218,59,137,168,256,1785,4620,12,232,,4,1200,24,1295,218,0,8,15,445,1,M859,303,339,8,1,0,142,370,1200,9338,107,No,19827,438
M860,2,64,352,731,409,447,378,1737,343,54,40,7161,89,48,794,937,747,14882,03,6,33,421,64,355,129,71,168,3071,346,2118,2,9,233,4,9,1200,425,537,423,1,77,970,445,6,M860,303,663,8,9,374,135,398,1200,6279,188,Yes,16835,210
M862,4,125,281,832,881,30,396,1130,337,52,39,7004,89,67,375,555,747,12429,03,4,205,179,125,281,215,65,181,1202,274,2138,,6,233,,7,1200,295,712,305,0,51,166,445,3,M862,303,269,8,92,137,137,389,1200,6056,92,Yes,14299,224
M007,3,69,137,1290,353,85,466,1671,341,52,40,8412,89,16,286,793,747,14752,04,0,478,412,69,323,618,66,59,1613,313,1698,,5,235,,10,1200,134,467,653,0,438,533,445,7,M007,303,626,8,14,152,98,392,1200,7119,67,Yes,16667,280
M012,2,90,204,1214,314,155,486,1534,336,45,39,6153,89,498,302,681,747,11503,04,146,4,367,90,264,471,62,239,1083,261,1428,,6,234,,4,1200,149,487,319,2,17,110,445,0,M012,303,509,8,3,1,118,381,1200,4951,133,Yes,13348,351
M013,3,102,538,1096,37,810,399,1623,344,61,40,10090,89,41,1126,932,747,20074,04,266,525,291,102,513,375,71,148,5719,462,1445,,10,234,4,51,1200,209,700,1093,1,1239,1530,445,47,M013,303,543,8,35,14,151,405,1200,8165,69,Yes,22193,328
M037,4,284,459,2923,5,23,331,597,343,63,39,9880,89,23,55,22,747,17899,04,0,260,243,284,1018,658,69,451,2551,1001,1665,,5,235,,17,1200,143,1032,460,0,88,1784,445,13,M037,303,253,8,27,12,363,406,1200,8529,125,Yes,20524,1873
M038,4,92,255,2023,570,145,417,1531,347,65,41,12254,89,138,428,825,747,20929,04,224,848,289,92,312,841,71,235,2947,306,2082,,53,236,,6,1200,253,680,1243,0,597,1047,445,1,M038,303,707,8,23,10,115,412,1200,9638,77,Yes,22853,790
M045,3,77,256,1445,1378,337,479,1639,347,62,40,11875,89,934,712,891,747,21077,04,229,434,268,77,352,622,71,498,3162,289,2880,,140,235,4,63,1200,249,651,1492,1,548,831,445,59,M045,303,706,8,94,15,130,409,1200,8186,92,Yes,23037,430
M050,2,87,285,2178,722,149,512,2477,347,60,41,12679,89,318,602,1345,747,22831,04,2,837,620,87,388,937,71,263,3350,354,2061,,282,235,4,34,1200,167,502,1417,1,639,1507,445,30,M050,303,633,8,112,13,191,407,1200,9369,77,Yes,24826,849
M057,3,124,498,1448,703,198,369,1262,344,56,40,8514,89,272,384,586,747,15504,04,0,168,307,124,293,729,68,315,2759,265,1396,,63,235,,28,1200,158,314,318,1,286,1235,445,24,M057,303,232,8,5,10,137,400,1200,7217,156,Yes,17397,327
M072,3,157,133,1513,182,157,389,1403,345,62,40,10730,89,25,426,784,747,17706,04,0,843,231,157,421,748,69,108,2703,411,1200,,13,236,,10,1200,147,359,862,0,656,1185,445,6,M072,303,527,8,21,9,123,407,1200,8790,68,Yes,19734,372
M083,2,169,242,1591,378,163,491,1228,341,55,40,8267,89,297,129,536,747,14744,04,0,403,200,169,283,928,66,174,2157,265,1332,,26,235,,18,1200,314,477,405,0,526,782,445,15,M083,303,138,8,17,237,101,396,1200,6843,101,Yes,16624,271
M096,3,99,147,1788,588,411,373,1374,344,56,40,9457,89,24,532,766,747,16530,04,0,654,234,99,272,761,69,89,2482,263,1330,,240,235,,8,1200,224,374,252,1,472,696,445,5,M096,303,228,8,226,8,132,400,1200,7884,87,Yes,18402,634
M101,4,292,674,1289,2092,1383,479,1699,359,73,43,13795,89,459,30,895,747,34644,04,990,814,326,292,2074,629,79,301,10270,327,7298,,4,236,4,1747,1200,1208,3824,600,1,2907,3078,445,1743,M101,303,902,8,357,23,456,431,1200,11209,49,Yes,38349,267
M102,5,84,278,2286,562,338,441,1982,349,69,40,13720,89,35,432,1109,747,24841,04,0,1154,431,84,426,963,73,119,4840,314,1930,,6,236,,112,1200,379,684,985,1,1177,2235,445,106,M102,303,503,8,119,16,165,418,1200,11227,75,Yes,26885,931
M108,3,161,219,1235,474,23,385,1155,344,55,40,9129,89,75,310,606,747,14736,04,0,398,163,161,267,661,68,60,1715,261,1341,,191,235,,6,1200,129,324,658,1,491,542,445,2,M108,303,430,8,150,7,105,398,1200,7489,107,Yes,16601,181
M112,4,138,257,3158,487,44,464,2754,346,65,40,11695,89,202,862,1808,747,33420,04,0,787,483,138,357,900,71,214,13735,341,1939,,402,235,,16,1200,352,675,1226,1,924,11295,445,11,M112,303,663,8,88,13,102,412,1200,8708,68,Yes,35388,1866
M117,2,372,1762,2884,1285,1040,486,1736,354,67,43,18630,89,736,1211,883,747,40071,04,2,1276,367,372,478,752,76,620,10663,458,5786,,47,236,4,19,1200,540,1547,3609,1,1206,4901,445,16,M117,303,998,8,608,22,1934,421,1200,11484,246,Yes,42170,1739
